
Name=SanAndreas Free Ride
Author=Gaara
MinLevel=12
JoinCost=3000

; The location of the waiting checkpoint.
; WaitLocation=waitx,waity,waitz
WaitLocation=1075.416504,1428.443848,5.570313

RunTime=1400
WinBaseXP=1080000
WinBaseCash=1110000
Time=20:0
Weather=8

; Vehicle Model to race with. Other models: 0=No vehicle, -1=Any vehicle
Vehicle=429

; Checkpoints
; Type=0 is a normal checkpoint
; Type=1 is an air checkpoint
; The params type and size are optional
; Format: CP=x,y,z,type,size
CP=-1721.322998,2413.577148,66.564201,0,
CP=-1686.722168,2382.498779,55.027222,0,
CP=-1757.260132,2298.093994,36.056137,0,
CP=-1683.315552,2334.782471,31.047783,0,
CP=-1817.304565,2141.654785,6.555951,0,
CP=-1979.610107,2242.659180,13.518751,0,
CP=-1999.308716,2415.531494,32.641323,0,
CP=-1878.917114,2529.840088,47.589733,0,
CP=-1816.607666,2681.032959,54.566345,0,
CP=-1933.431763,2612.936279,46.199432,0,
CP=-2256.757080,2677.248535,54.114346,0,
CP=-2647.579834,2667.537354,81.049744,0,
CP=-2762.314453,2542.432373,94.545097,0,
CP=-2771.170410,2366.614014,75.666527,0,
CP=-2689.309326,2146.361572,54.429688,0,
CP=-2686.361084,1596.912598,63.140343,0,
CP=-2684.558838,1230.420044,54.429688,0,
CP=-2586.415771,1108.954712,54.435658,0,
CP=-2605.462402,1005.203918,77.134850,0,
CP=-2606.374268,902.801147,63.828125,0,
CP=-2608.238281,808.410400,48.820663,0,
CP=-2527.899658,799.986267,48.828671,0,
CP=-2522.163330,710.648560,26.808691,0,
CP=-2371.927490,726.305542,34.696518,0,
CP=-2262.655762,730.494202,48.296875,0,
CP=-2131.012451,731.198242,68.414063,0,
CP=-2010.462158,724.157776,44.296875,0,
CP=-2008.065796,502.712036,33.924606,0,
CP=-2009.125244,230.901672,27.389484,0,
CP=-2014.076172,108.769897,26.539063,0,
CP=-2168.689941,107.327431,34.320313,0,
CP=-2239.379883,103.537048,34.320313,0,
CP=-2276.089844,169.010254,34.164063,0,
CP=-2261.052246,167.268845,34.171875,0,
CP=-2259.769287,321.111450,34.171875,0,
CP=-2389.906982,265.603455,28.880444,0,
CP=-2559.579102,159.266159,3.179688,0,
CP=-2601.884766,147.504303,3.179688,0,
CP=-2604.869629,-68.438927,3.296875,0,
CP=-2598.261230,-205.457626,3.179688,0,
CP=-2402.036133,-183.282898,34.312500,0,
CP=-2209.391113,-197.496719,34.218750,0,
CP=-2176.432861,-317.070038,34.316994,0,
CP=-2129.157471,-367.083466,34.070313,0,
CP=-2117.544434,-496.755768,34.343014,0,
CP=-2044.377563,-598.452148,29.119131,0,
CP=-1991.792603,-714.182312,31.023438,0,
CP=-2051.034912,-753.902161,31.164207,0,
CP=-2098.485596,-826.919800,31.164207,0,
CP=-2054.703125,-871.954895,31.171875,0,
CP=-2110.195557,-911.262878,31.171875,0,
CP=-1988.957520,-976.918213,31.023438,0,
CP=-1985.754395,-1220.085693,38.492149,0,
CP=-1907.296021,-1275.827148,38.476563,0,
CP=-1905.155151,-1377.114746,39.143639,0,
CP=-1604.974976,-1512.041382,36.734375,0,
CP=-1548.338257,-1600.775024,36.734375,0,
CP=-1729.107788,-1663.102783,35.257813,0,
CP=-1966.109131,-1832.737549,35.571373,0,
CP=-2123.024170,-2102.989258,59.108364,0,
CP=-2265.762939,-2217.085693,29.847692,0,
CP=-2155.791016,-2313.594482,29.476549,0,
CP=-2164.567139,-2364.269043,29.711708,0,
CP=-2135.520996,-2386.867920,29.625000,0,
CP=-2081.333984,-2468.269287,29.468750,0,
CP=-2100.404541,-2515.306152,29.607948,0,1.250000
CP=-2056.745850,-2540.033447,29.625000,0,
CP=-2035.158936,-2501.208496,30.613884,0,
CP=-1910.823242,-2430.379639,29.963432,0,
CP=-1750.149170,-2528.478516,2.235500,0,
CP=-1636.158203,-2625.585938,48.355843,0,
CP=-1500.065186,-2634.024658,45.707462,0,
CP=-1278.583984,-2638.121582,5.585047,0,
CP=-1104.098389,-2664.218262,20.032478,0,
CP=-941.830444,-2669.022705,77.071358,0,
CP=-836.384583,-2680.150391,95.060226,0,
CP=-693.239929,-2571.261719,58.025604,0,1.250000
CP=-550.699768,-2330.100586,27.532722,0,
CP=-373.901428,-2259.060303,43.379280,0,
CP=-286.706970,-2199.195801,27.407482,0,
CP=-341.994476,-1958.903442,24.564899,0,
CP=-291.071045,-1769.383545,14.505697,0,
CP=-209.309616,-1572.209229,14.478389,0,
CP=-60.895679,-1416.890381,10.846365,0,
CP=-24.900108,-1500.176392,1.213717,0,
CP=-56.021286,-1508.908081,0.861807,0,
CP=75.395462,-1541.397705,4.284862,0,
CP=221.258911,-1666.032227,10.839973,0,
CP=339.420654,-1743.007446,3.487664,0,
CP=372.541687,-1776.585449,4.376099,0,
CP=458.796326,-1758.401489,4.504602,0,
CP=467.788055,-1723.667358,9.676508,0,
CP=616.816345,-1721.877563,12.946434,0,
CP=642.836853,-1588.397705,14.554688,0,
CP=751.425659,-1587.463257,12.778235,0,
CP=842.373962,-1605.288696,12.382813,0,
CP=924.939941,-1573.129517,12.382813,0,
CP=1034.533325,-1568.628296,12.390593,0,
CP=1061.470215,-1405.006104,12.456411,0,
CP=1058.323975,-1210.062744,16.238518,0,
CP=1063.386719,-1155.025757,22.656250,0,
CP=1081.367554,-1126.436279,22.788010,0,
CP=1083.371338,-1029.674561,31.042881,0,
CP=1095.718262,-958.166931,41.390533,0,
CP=1222.888428,-924.622375,41.897301,0,
CP=1203.215088,-879.575562,41.951004,0,
CP=1174.489868,-894.338562,42.289032,0,
CP=1212.890137,-923.989563,41.928642,0,
CP=1358.525146,-930.033997,33.194584,0,
CP=1466.702759,-880.084167,54.970551,0,
CP=1518.790283,-818.884644,69.148048,0,
CP=1458.976318,-723.311768,91.505943,0,
CP=1324.770874,-702.197876,91.393539,0,
CP=1135.153442,-765.224915,107.756996,0,
CP=934.905762,-827.562805,93.770607,0,
CP=836.502930,-878.560181,67.051086,0,
CP=864.156555,-901.240112,62.949425,0,
CP=847.219727,-950.210449,47.861351,0,
CP=991.918213,-959.071411,39.703957,0,
CP=1221.677490,-942.845032,41.630360,0,
CP=1418.131958,-949.702209,34.988510,0,
CP=1650.592285,-978.225159,37.016277,0,
CP=1857.314331,-1017.216858,35.132813,0,
CP=2064.884766,-1043.100464,32.485130,0,
CP=2167.902344,-1120.171631,24.421156,0,
CP=2179.501465,-1217.723022,22.818279,0,
CP=2267.377441,-1227.907104,22.804688,0,
CP=2310.503174,-1301.685791,22.892611,0,
CP=2367.017578,-1304.384644,22.843733,0,
CP=2386.099609,-1391.063965,22.882813,0,
CP=2429.040039,-1459.955566,22.824183,0,
CP=2421.582031,-1523.137939,22.837543,0,
CP=2344.993652,-1535.949341,22.835938,0,
CP=2344.709717,-1657.194580,12.376766,0,
CP=2419.738037,-1657.100952,12.382813,0,
CP=2486.616455,-1659.017334,12.335947,0,
CP=2487.394043,-1680.027954,12.335316,0,
CP=2473.351074,-1700.449829,12.520260,0,

; Spawn Points
; If there are no spawn points, races will just be given their vehicle at the checkpoint
; Format: SPAWN=x,y,z,rotz
SPAWN=1075.416504,1428.443848,5.570313,270.0
SPAWN=1139.046143,1823.829712,10.400394,360.0
SPAWN=2356.532471,992.142944,10.458291,164.0
SPAWN=1705.844971,1608.607300,9.779098,80.0
SPAWN=1447.603882,1143.299561,10.421875,360.0
SPAWN=-1328.396851,2677.117920,49.812500,80.0
SPAWN=-2607.569580,808.356750,49.570663,264.0
SPAWN=-1905.270386,-1377.122192,39.896221,258.0
SPAWN=220.354248,-1665.507813,11.666775,233.0
SPAWN=1418.625732,-949.639587,35.763992,263.0
SPAWN=2487.073730,-1680.159546,13.085219,100.0
SPAWN=1075.007080,1434.386353,5.570313,270.0
SPAWN=1075.576172,1422.878540,5.570313,270.0
SPAWN=1075.507202,1425.815552,5.570313,270.0
SPAWN=1075.357056,1431.332886,5.570313,270.0
SPAWN=1075.517212,1419.995972,5.570313,270.0

; Objects
; The last param (viewdistance) is optional
; Format: OBJECT=modelid,x,y,z,rotx,roty,rotz,viewdistance

; Pickups
; Format:
;	PICKUPREPAIR=x,y,z
;	PICKUPNITRO=x,y,z
;	PICKUPVEHICLE=vehicletype,x,y,z
